candidate_id,batch_id,candidate_name,gender,dob,age,domisili,pendidikan,universitas,jurusan,ipk,pengalaman_kerja_tahun,sertifikasi,source_recruitment
C00180,B092,"KH. Oman Narpati, S.Pt",Female,2001-07-20,25,Jakarta,S1,Universitas Sebelas Maret,Ilmu Komunikasi,2.93,1,None,Career Expo
C00181,B091,Oliva Wijayanti,Male,2003-07-24,23,Jakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Industri,3.15,0,None,Reguler
C00182,B092,"Lukman Sitorus, S.Pt",Female,2003-07-10,23,Makassar,S1,Universitas Brawijaya,Teknik Elektro,2.91,1,None,Reguler
C00183,B091,"R.A. Samiah Saragih, S.H.",Male,2003-06-15,23,Semarang,S1,Universitas Brawijaya,Teknik Industri,2.91,1,None,Campus Hiring
C00184,B091,"Sutan Cakrajiya Dongoran, S.Gz",Male,2001-02-03,25,Palembang,S1,Universitas Sebelas Maret,Teknik Industri,3.53,1,None,Campus Hiring
C00185,B091,Jaswadi Suryatmi,Male,2001-06-19,25,Jakarta,S1,Universitas Padjadjaran,Manajemen,3.17,0,AK3,BUMN Bersama
C00186,B091,"Puti Mutia Agustina, M.Farm",Female,2002-02-05,24,Makassar,S1,Universitas Brawijaya,Akuntansi,3.83,1,None,Reguler
C00187,B090,Nasim Winarno,Female,2004-10-22,22,Jakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Industri,3.86,0,None,Campus Hiring
C00188,B090,Lalita Prasasta,Male,2005-03-02,21,Pontianak,S1,Telkom University,Teknik Elektro,3.16,0,CCNA,Reguler
C00189,B091,Marwata Ardianto,Female,1996-03-22,30,Balikpapan,S1,Universitas Gadjah Mada,Sistem Informasi,3.96,1,AK3,Reguler
C00190,B091,"KH. Timbul Kurniawan, S.Farm",Male,2005-05-11,21,Balikpapan,S1,Universitas Indonesia,Teknik Industri,3.15,1,None,Campus Hiring
C00191,B091,Cecep Maryati,Female,2003-07-17,23,Balikpapan,S1,Universitas Indonesia,Teknik Mesin,3.38,1,TOEFL,BUMN Bersama
C00192,B091,Alika Puspita,Female,2003-06-09,23,Pontianak,S1,Universitas Brawijaya,Teknik Informatika,3.42,0,TOEFL,Campus Hiring
C00193,B090,Vero Maheswara,Male,2000-04-23,26,Bandung,S1,Institut Teknologi Sepuluh Nopember,Teknik Mesin,3.76,0,AWS CCP,Reguler
C00194,B092,Diana Hariyah,Female,2003-11-07,23,Bandung,S1,Universitas Diponegoro,Teknik Mesin,3.16,1,None,Job Fair Kampus
C00195,B092,"Karta Purwanti, M.Ak",Male,2002-06-13,24,Medan,S1,Universitas Brawijaya,Ilmu Komunikasi,3.9,3,AK3,Campus Hiring
C00196,B091,Usyi Handayani,Female,2004-08-28,22,Jakarta,S1,Universitas Sebelas Maret,Teknik Sipil,3.16,0,TOEFL,Reguler
C00197,B091,Drs. Maria Pudjiastuti,Male,2004-11-11,22,Jakarta,S1,Universitas Airlangga,Hukum,3.98,0,TOEFL,Career Expo
C00198,B090,Endah Kusmawati,Female,2004-02-28,22,Jakarta,S1,Universitas Diponegoro,Hukum,3.3,1,None,Reguler
C00199,B090,Hana Prayoga,Female,2000-05-07,26,Semarang,S1,Universitas Indonesia,Teknik Mesin,3.33,0,None,Campus Hiring
C00200,B091,"Hj. Ika Nurdiyanti, M.Kom.",Male,2004-08-24,22,Bandung,S1,Universitas Sebelas Maret,Hukum,3.61,1,None,Job Fair Kampus
C00201,B091,"Digdaya Saefullah, M.M.",Female,2003-09-04,23,Bandung,S1,Universitas Airlangga,Teknik Elektro,3.36,1,None,Campus Hiring
C00202,B091,Nasab Suwarno,Female,2005-05-21,21,Balikpapan,S1,Universitas Airlangga,Hukum,3.73,0,TOEFL,Reguler
C00203,B091,Empluk Sitorus,Male,2004-01-20,22,Medan,S1,Universitas Diponegoro,Teknik Elektro,2.97,0,TOEFL,Reguler
C00204,B091,Puput Hutapea,Male,2004-05-20,22,Makassar,S1,Institut Teknologi Bandung,Ilmu Komunikasi,2.93,0,None,Reguler
C00205,B090,Cakrawangsa Pradipta,Male,2001-10-21,25,Medan,S1,Institut Teknologi Sepuluh Nopember,Administrasi Bisnis,3.66,0,TOEFL,Campus Hiring
C00206,B091,Talia Mangunsong,Female,2002-02-27,24,Makassar,S1,Universitas Brawijaya,Administrasi Bisnis,3.08,0,None,Career Expo
C00207,B092,"Gabriella Haryanto, S.Farm",Female,1999-07-06,27,Medan,S1,Universitas Brawijaya,Administrasi Bisnis,3.39,0,None,Reguler
C00208,B090,Julia Namaga,Female,2003-03-10,23,Palembang,S1,Universitas Indonesia,Ilmu Komunikasi,3.19,0,TOEFL,Job Fair Kampus
C00209,B092,Lidya Halim,Female,2003-07-08,23,Bandung,S1,Universitas Airlangga,Teknik Informatika,3.05,0,TOEFL,Reguler
C00210,B092,Rafi Andriani,Female,2002-06-18,24,Pontianak,S1,Universitas Brawijaya,Manajemen,2.94,1,TOEFL,Reguler
C00211,B092,Vera Padmasari,Male,2000-03-10,26,Pontianak,S1,Universitas Padjadjaran,Akuntansi,3.19,1,TOEFL,Reguler
C00212,B090,"Ayu Permata, S.Sos",Male,2001-10-25,25,Makassar,S1,Universitas Sebelas Maret,Teknik Elektro,3.15,1,TOEFL,Reguler
C00213,B092,Agnes Thamrin,Male,2002-06-10,24,Palembang,S2,Universitas Airlangga,Sistem Informasi,3.99,0,TOEFL,Campus Hiring
C00214,B091,Umi Wibisono,Female,2000-05-02,26,Medan,S1,Universitas Indonesia,Teknik Informatika,3.83,3,Google Data Analytics,Reguler
C00215,B090,"drg. Paulin Palastri, M.Ak",Female,2002-12-13,24,Makassar,S1,Universitas Gadjah Mada,Teknik Industri,3.03,0,None,BUMN Bersama
C00216,B092,Jinawi Prasetya,Female,2004-11-05,22,Makassar,S1,Universitas Padjadjaran,Teknik Elektro,3.97,1,None,Reguler
C00217,B092,Maya Laksita,Female,2000-12-20,26,Balikpapan,S1,Universitas Brawijaya,Ilmu Komunikasi,3.26,0,None,Reguler
C00218,B091,Harsaya Sirait,Male,2002-12-08,24,Medan,S1,Institut Teknologi Bandung,Hukum,3.97,0,TOEFL,Job Fair Kampus
C00219,B092,"Mustika Waskita, S.E.",Male,2002-12-03,24,Yogyakarta,S1,Universitas Brawijaya,Sistem Informasi,3.42,0,None,Campus Hiring
C00220,B091,"Dr. Dian Oktaviani, M.Pd",Male,2003-12-22,23,Pontianak,S1,Universitas Diponegoro,Akuntansi,3.54,1,CCNA,Campus Hiring
C00221,B090,Umaya Wijaya,Male,2003-09-16,23,Yogyakarta,S2,Universitas Diponegoro,Teknik Sipil,3.0,0,TOEFL,Campus Hiring
C00222,B092,Ir. Salimah Dongoran,Female,2001-10-09,25,Yogyakarta,S1,Telkom University,Teknik Industri,2.83,0,None,Reguler
C00223,B090,Margana Aryani,Male,2000-05-09,26,Bandung,S1,Telkom University,Teknik Sipil,3.01,0,TOEFL,Reguler
C00224,B090,Sakti Hariyah,Female,2003-03-09,23,Jakarta,S1,Universitas Airlangga,Manajemen,3.98,0,AWS CCP,Campus Hiring
C00225,B091,Asirwanda Rajata,Male,2000-07-25,26,Semarang,S1,Telkom University,Sistem Informasi,3.68,0,None,Campus Hiring
C00226,B091,Jane Prabowo,Male,2005-08-13,21,Balikpapan,S1,Institut Teknologi Sepuluh Nopember,Teknik Industri,3.26,1,TOEFL,Campus Hiring
C00227,B091,Jane Sirait,Male,2002-07-01,24,Balikpapan,S1,Institut Teknologi Bandung,Teknik Industri,2.92,0,None,Reguler
C00228,B092,"dr. Estiawan Andriani, S.T.",Female,2002-11-28,24,Pontianak,S1,Universitas Padjadjaran,Teknik Sipil,3.35,0,TOEFL,Reguler
C00229,B091,"Puti Nadine Budiyanto, M.Pd",Male,2003-11-23,23,Bandung,S1,Institut Teknologi Bandung,Hukum,3.29,0,None,Campus Hiring
C00230,B090,Wawan Tampubolon,Female,2004-05-09,22,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,3.94,1,TOEFL,Job Fair Kampus
C00231,B090,Martaka Hidayat,Male,2005-10-05,21,Bandung,S2,Universitas Gadjah Mada,Sistem Informasi,3.1,0,None,BUMN Bersama
C00232,B091,"Ir. Arta Dabukke, S.H.",Female,1999-05-25,27,Surabaya,S1,Universitas Indonesia,Sistem Informasi,3.13,1,None,Reguler
C00233,B092,Salman Damanik,Male,2004-05-06,22,Surabaya,S1,Universitas Brawijaya,Teknik Industri,2.93,3,None,Reguler
C00234,B090,R. Halima Mahendra,Male,1999-12-09,27,Makassar,S1,Institut Teknologi Bandung,Teknik Elektro,3.88,0,None,Campus Hiring
C00235,B091,Salsabila Latupono,Male,2002-05-05,24,Makassar,S1,Universitas Brawijaya,Psikologi,3.32,0,Google Data Analytics,Job Fair Kampus
C00236,B090,R.A. Nadia Rajasa,Male,2002-01-13,24,Medan,S1,Universitas Airlangga,Psikologi,3.62,0,None,Campus Hiring
C00237,B092,"Tgk. Caturangga Sudiati, M.Ak",Male,2003-06-03,23,Jakarta,S1,Universitas Padjadjaran,Hukum,3.59,1,None,Reguler
C00238,B092,"Tina Latupono, S.E.",Male,2002-06-16,24,Jakarta,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,2.83,0,AWS CCP,Reguler
C00239,B091,Cici Prastuti,Female,2005-09-21,21,Jakarta,S2,Institut Teknologi Bandung,Teknik Informatika,3.21,4,None,Job Fair Kampus
C00240,B091,Wisnu Saragih,Female,2005-11-22,21,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,3.91,2,None,Reguler
C00241,B090,Hj. Keisha Widodo,Male,2003-10-02,23,Jakarta,S1,Universitas Diponegoro,Sistem Informasi,3.78,0,None,Campus Hiring
C00242,B092,"Faizah Hutagalung, M.Farm",Male,2001-02-04,25,Palembang,S1,Universitas Airlangga,Teknik Informatika,3.77,0,AWS CCP,Campus Hiring
C00243,B090,"Yance Utami, S.H.",Female,2004-11-19,22,Jakarta,S1,Telkom University,Teknik Sipil,3.01,1,None,Reguler
C00244,B092,Mursinin Sihombing,Female,2004-06-18,22,Bandung,S1,Telkom University,Teknik Mesin,3.25,2,None,Career Expo
C00245,B090,"Hj. Rahayu Lazuardi, M.Farm",Male,2005-03-03,21,Makassar,S1,Universitas Gadjah Mada,Ilmu Komunikasi,3.05,2,TOEFL,Campus Hiring
C00246,B092,"Dt. Ganjaran Nasyidah, S.Farm",Female,2004-03-20,22,Bandung,S1,Universitas Diponegoro,Ilmu Komunikasi,3.22,0,None,Reguler
C00247,B091,"Hairyanto Hidayat, M.TI.",Male,1997-02-20,29,Semarang,S1,Universitas Diponegoro,Teknik Informatika,2.86,0,None,Reguler
C00248,B090,"Ganep Budiman, S.Farm",Female,2003-03-22,23,Palembang,S1,Universitas Diponegoro,Akuntansi,3.2,1,AK3,Job Fair Kampus
C00249,B092,"Dr. Cici Astuti, S.I.Kom",Male,2005-01-18,21,Semarang,S1,Universitas Brawijaya,Teknik Elektro,3.51,0,None,Reguler
C00250,B092,"Tri Haryanti, S.E.I",Female,2004-02-11,22,Palembang,S1,Institut Teknologi Sepuluh Nopember,Teknik Mesin,2.89,1,TOEFL,Reguler
C00251,B090,Elma Nurdiyanti,Female,2004-10-15,22,Medan,S1,Universitas Diponegoro,Teknik Sipil,3.04,0,None,Campus Hiring
C00252,B090,"Emong Susanti, M.Pd",Male,2004-02-28,22,Yogyakarta,S1,Telkom University,Teknik Industri,2.99,0,AK3,BUMN Bersama
C00253,B091,"drg. Jaka Fujiati, M.Farm",Male,2002-09-28,24,Semarang,S1,Telkom University,Teknik Industri,3.37,1,None,Reguler
C00254,B090,Janet Prasasta,Female,2001-04-08,25,Surabaya,S1,Telkom University,Teknik Informatika,3.88,0,None,Reguler
C00255,B090,"Puti Indah Hartati, S.H.",Female,2001-09-02,25,Bandung,S1,Universitas Brawijaya,Teknik Industri,3.39,0,None,Job Fair Kampus
C00256,B092,"drg. Kairav Suryatmi, S.Sos",Female,1998-03-12,28,Yogyakarta,S1,Universitas Gadjah Mada,Sistem Informasi,3.64,3,Google Data Analytics,Job Fair Kampus
C00257,B091,Ana Lailasari,Male,1997-08-25,29,Medan,S1,Universitas Brawijaya,Sistem Informasi,3.64,0,None,Campus Hiring
C00258,B091,"dr. Elvina Laksita, S.Kom",Female,1999-06-17,27,Pontianak,S1,Universitas Sebelas Maret,Teknik Industri,3.49,1,None,Campus Hiring
C00259,B092,Wirda Rajata,Female,2001-01-17,25,Palembang,S1,Universitas Airlangga,Administrasi Bisnis,3.36,0,None,Reguler
C00260,B092,Indah Riyanti,Male,2002-04-05,24,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Manajemen,3.7,0,AK3,Reguler
C00261,B090,"Ika Puspita, S.Ked",Female,2003-07-09,23,Balikpapan,S1,Universitas Indonesia,Teknik Sipil,3.36,0,None,Career Expo
C00262,B090,Sutan Bakiadi Permadi,Female,2003-06-26,23,Bandung,S2,Institut Teknologi Sepuluh Nopember,Sistem Informasi,3.87,1,None,Reguler
C00263,B091,"Laila Lestari, M.Pd",Male,2004-02-04,22,Semarang,S1,Universitas Sebelas Maret,Teknik Elektro,3.94,1,None,Reguler
C00264,B092,"Sutan Muhammad Kusmawati, M.Kom.",Male,2003-07-15,23,Semarang,S1,Universitas Sebelas Maret,Akuntansi,3.57,0,None,Reguler
C00265,B092,Widya Budiyanto,Female,2003-11-23,23,Surabaya,S1,Universitas Diponegoro,Teknik Informatika,3.01,0,None,Campus Hiring
C00266,B090,Emil Prasetya,Female,2001-01-05,25,Surabaya,S1,Universitas Sebelas Maret,Teknik Industri,3.14,2,AWS CCP,Career Expo
C00267,B091,Talia Prasasta,Male,2004-02-02,22,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Ilmu Komunikasi,3.47,0,None,Reguler
C00268,B092,Salimah Prastuti,Female,2004-08-18,22,Palembang,S1,Universitas Brawijaya,Ilmu Komunikasi,3.72,0,CCNA,BUMN Bersama
C00269,B090,Nabila Puspasari,Male,2005-12-18,21,Yogyakarta,S1,Telkom University,Hukum,3.6,1,AK3,Job Fair Kampus
C00270,B090,Tgk. Irwan Pudjiastuti,Female,2003-02-24,23,Yogyakarta,S1,Institut Teknologi Bandung,Teknik Elektro,3.28,0,Google Data Analytics,Reguler
C00271,B091,Kamila Hasanah,Male,2003-10-21,23,Yogyakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Informatika,2.83,0,None,Reguler
C00272,B091,Ina Ramadan,Male,1997-07-07,29,Medan,S2,Universitas Padjadjaran,Teknik Informatika,2.98,1,Google Data Analytics,Reguler
C00273,B090,Banawa Nababan,Female,2005-06-12,21,Makassar,S1,Universitas Padjadjaran,Teknik Industri,3.76,2,None,Job Fair Kampus
C00274,B091,Devi Nasyiah,Female,2001-07-05,25,Makassar,S1,Universitas Sebelas Maret,Ilmu Komunikasi,3.98,0,None,BUMN Bersama
C00275,B091,"H. Cengkal Nababan, S.Kom",Female,2005-07-21,21,Pontianak,S1,Universitas Gadjah Mada,Psikologi,3.04,0,Google Data Analytics,Reguler
C00276,B092,"Novi Saefullah, M.Farm",Female,2005-05-27,21,Jakarta,S1,Institut Teknologi Bandung,Teknik Industri,2.98,0,None,Campus Hiring
C00277,B091,"Dr. Lembah Suryono, S.IP",Female,2004-11-10,22,Jakarta,S1,Universitas Indonesia,Teknik Industri,3.72,2,None,BUMN Bersama
C00278,B092,"R.A. Ida Pradana, S.I.Kom",Female,2002-10-14,24,Bandung,S2,Universitas Airlangga,Administrasi Bisnis,3.42,1,TOEFL,Career Expo
C00279,B091,Gada Budiman,Male,2002-03-11,24,Yogyakarta,S1,Universitas Airlangga,Sistem Informasi,3.3,0,CCNA,Reguler
C00280,B090,"Patricia Mahendra, S.T.",Female,2004-11-03,22,Surabaya,S1,Universitas Sebelas Maret,Sistem Informasi,3.19,0,None,Career Expo
C00281,B091,Asmadi Puspasari,Female,2004-12-23,22,Jakarta,S1,Universitas Gadjah Mada,Teknik Informatika,3.42,1,None,Campus Hiring
C00282,B091,Tami Mahendra,Female,1999-03-04,27,Balikpapan,S1,Telkom University,Teknik Informatika,3.63,0,AWS CCP,Career Expo
C00283,B090,"Taswir Lestari, S.IP",Male,2003-02-04,23,Medan,S1,Universitas Gadjah Mada,Akuntansi,3.78,0,Google Data Analytics,Campus Hiring
C00284,B092,"Cut Queen Suryono, M.Kom.",Female,2004-05-01,22,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Akuntansi,3.17,0,None,BUMN Bersama
C00285,B090,Maida Siregar,Female,2002-02-03,24,Bandung,S1,Institut Teknologi Bandung,Teknik Industri,3.75,1,None,Reguler
C00286,B091,Aslijan Ramadan,Male,1999-01-03,27,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,3.51,1,None,Campus Hiring
C00287,B090,"Dr. Calista Haryanto, S.Sos",Male,2005-12-09,21,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Hukum,3.41,0,None,Job Fair Kampus
C00288,B090,Belinda Permata,Male,2002-12-07,24,Bandung,S1,Institut Teknologi Sepuluh Nopember,Manajemen,3.9,2,Google Data Analytics,Campus Hiring
C00289,B091,"Mahfud Habibi, S.E.I",Male,2003-02-06,23,Palembang,S1,Universitas Indonesia,Psikologi,3.71,0,None,Campus Hiring
C00290,B092,Rosman Pratiwi,Male,2003-06-23,23,Bandung,S1,Universitas Padjadjaran,Sistem Informasi,3.14,0,TOEFL,Reguler
C00291,B090,Chelsea Prayoga,Female,2004-07-10,22,Makassar,S1,Universitas Airlangga,Psikologi,3.02,0,AWS CCP,Campus Hiring
C00292,B090,Kalim Agustina,Male,2003-09-22,23,Pontianak,S1,Universitas Indonesia,Teknik Elektro,3.69,0,CCNA,Reguler
C00293,B091,Ir. Widya Safitri,Female,1997-06-07,29,Makassar,S1,Universitas Diponegoro,Teknik Industri,3.72,0,AK3,Campus Hiring
C00294,B090,Prayoga Nurdiyanti,Female,2003-11-20,23,Makassar,S1,Universitas Indonesia,Psikologi,2.95,0,None,Reguler
C00295,B090,Mila Handayani,Male,2005-12-02,21,Palembang,S2,Telkom University,Psikologi,3.62,1,None,Campus Hiring
C00296,B091,Zelda Rahmawati,Male,2001-11-25,25,Makassar,S1,Universitas Brawijaya,Teknik Industri,3.41,1,None,Job Fair Kampus
C00297,B091,Ina Purnawati,Male,1998-01-14,28,Palembang,S1,Universitas Brawijaya,Akuntansi,3.35,0,None,Campus Hiring
C00298,B091,Cut Rahmi Januar,Female,2000-03-16,26,Bandung,S1,Telkom University,Teknik Sipil,3.61,1,TOEFL,Campus Hiring
C00299,B090,"Sutan Luis Prabowo, S.T.",Female,2003-03-17,23,Pontianak,S2,Universitas Airlangga,Teknik Sipil,3.72,0,None,Reguler
C00300,B092,"Bajragin Manullang, S.H.",Male,2004-06-12,22,Medan,S1,Universitas Padjadjaran,Ilmu Komunikasi,2.92,0,None,Reguler
C00301,B091,Kusuma Hutagalung,Female,2005-04-08,21,Bandung,S1,Universitas Diponegoro,Teknik Sipil,2.94,1,None,Campus Hiring
C00302,B090,Ade Wasita,Male,2003-07-19,23,Pontianak,S1,Institut Teknologi Bandung,Teknik Industri,3.98,0,None,Reguler
C00303,B090,Shakila Riyanti,Male,2001-02-23,25,Medan,S1,Universitas Gadjah Mada,Teknik Sipil,3.54,0,None,Reguler
C00304,B090,Icha Firmansyah,Female,2002-02-27,24,Pontianak,S1,Universitas Padjadjaran,Manajemen,3.77,0,TOEFL,BUMN Bersama
C00305,B091,Edward Suryono,Male,2002-05-03,24,Bandung,S1,Universitas Diponegoro,Teknik Informatika,3.41,0,None,Campus Hiring
C00306,B091,"Zelda Hasanah, S.Pt",Female,2004-07-09,22,Jakarta,S1,Universitas Sebelas Maret,Teknik Industri,3.84,1,TOEFL,Reguler
C00307,B091,"Daruna Saptono, M.Farm",Female,2004-11-18,22,Jakarta,S1,Universitas Sebelas Maret,Psikologi,3.04,2,None,Reguler
C00308,B091,"Rangga Napitupulu, S.Farm",Female,2000-07-11,26,Yogyakarta,S1,Universitas Diponegoro,Akuntansi,3.58,1,None,Campus Hiring
C00309,B090,Kenari Prasetyo,Female,2004-03-07,22,Palembang,S1,Universitas Padjadjaran,Teknik Sipil,3.58,0,None,Reguler
C00310,B091,"Cakrawala Santoso, S.E.I",Male,2005-05-22,21,Makassar,S2,Institut Teknologi Bandung,Sistem Informasi,2.87,1,CCNA,Reguler
C00311,B091,Asmuni Marbun,Female,2000-07-12,26,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,2.93,0,AK3,BUMN Bersama
C00312,B092,"T. Legawa Purnawati, S.Pd",Female,2003-02-08,23,Palembang,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.92,0,None,Reguler
C00313,B091,Dewi Hastuti,Male,1998-08-14,28,Bandung,S1,Universitas Airlangga,Teknik Informatika,3.45,0,None,Reguler
C00314,B091,"Ilsa Waskita, S.T.",Female,2000-03-12,26,Pontianak,S1,Institut Teknologi Bandung,Teknik Sipil,3.81,1,TOEFL,BUMN Bersama
C00315,B091,Dr. Jumadi Farida,Male,2004-07-10,22,Bandung,S1,Universitas Sebelas Maret,Sistem Informasi,3.84,0,Google Data Analytics,Reguler
C00316,B090,Liman Gunarto,Female,1999-05-10,27,Surabaya,S1,Universitas Brawijaya,Teknik Mesin,3.56,0,Google Data Analytics,Job Fair Kampus
C00317,B092,Unjani Sinaga,Female,2001-05-28,25,Medan,S1,Universitas Padjadjaran,Teknik Industri,3.85,0,Google Data Analytics,Career Expo
C00318,B092,Tgk. Aisyah Iswahyudi,Female,2003-06-14,23,Jakarta,S1,Institut Teknologi Bandung,Teknik Informatika,3.57,1,None,Reguler
C00319,B090,Yono Wulandari,Male,2005-04-21,21,Balikpapan,S1,Universitas Gadjah Mada,Teknik Informatika,3.82,0,TOEFL,Job Fair Kampus
C00320,B091,"Ir. Rini Damanik, S.T.",Female,2003-12-05,23,Yogyakarta,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,2.9,1,None,Reguler
C00321,B092,Cut Vanesa Natsir,Female,1998-10-08,28,Semarang,S1,Universitas Indonesia,Teknik Elektro,3.97,2,None,Job Fair Kampus
C00322,B091,Padma Yulianti,Male,2005-10-14,21,Pontianak,S1,Universitas Indonesia,Teknik Mesin,2.82,0,None,Job Fair Kampus
C00323,B091,Indah Najmudin,Female,2000-08-04,26,Yogyakarta,S1,Universitas Diponegoro,Teknik Mesin,3.7,0,None,Reguler
C00324,B092,drg. Siska Lestari,Male,2002-05-24,24,Jakarta,S1,Universitas Diponegoro,Teknik Industri,3.97,0,None,Campus Hiring
C00325,B092,Jarwadi Tampubolon,Male,2003-11-21,23,Palembang,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,3.66,0,TOEFL,Job Fair Kampus
C00326,B091,Juli Sinaga,Female,2005-09-02,21,Pontianak,S1,Telkom University,Teknik Mesin,3.65,0,AK3,Reguler
C00327,B090,"Bala Marpaung, S.Psi",Female,2003-07-22,23,Surabaya,S1,Universitas Sebelas Maret,Teknik Informatika,3.39,0,None,Campus Hiring
C00328,B090,Talia Lailasari,Male,2003-09-14,23,Makassar,S2,Universitas Diponegoro,Teknik Elektro,3.7,0,CCNA,Reguler
C00329,B090,Salimah Wacana,Female,2002-05-17,24,Surabaya,S2,Universitas Sebelas Maret,Teknik Mesin,3.82,0,TOEFL,Job Fair Kampus
C00330,B091,"Drs. Ani Hasanah, S.Pt",Male,2004-01-08,22,Palembang,S1,Universitas Indonesia,Teknik Industri,3.99,0,CCNA,Reguler
C00331,B090,Hafshah Sinaga,Female,1997-09-16,29,Bandung,S1,Universitas Airlangga,Teknik Elektro,2.91,1,Google Data Analytics,Reguler
C00332,B091,Prasetyo Waskita,Male,2001-05-19,25,Jakarta,S2,Universitas Sebelas Maret,Ilmu Komunikasi,3.72,0,None,BUMN Bersama
C00333,B090,"Drs. Yunita Adriansyah, M.Pd",Male,2001-11-04,25,Bandung,S2,Universitas Padjadjaran,Akuntansi,3.25,0,CCNA,Reguler
C00334,B091,Laras Habibi,Female,2004-02-15,22,Yogyakarta,S1,Telkom University,Administrasi Bisnis,3.59,0,None,Reguler
C00335,B091,Karja Tarihoran,Female,2003-12-24,23,Yogyakarta,S1,Universitas Airlangga,Ilmu Komunikasi,3.76,0,AK3,Campus Hiring
C00336,B090,Dr. Sari Handayani,Female,2005-05-06,21,Surabaya,S1,Universitas Padjadjaran,Teknik Industri,3.74,0,None,Job Fair Kampus
C00337,B091,"Dt. Damu Santoso, M.Pd",Male,2004-08-26,22,Medan,S1,Universitas Indonesia,Teknik Sipil,3.8,2,None,Campus Hiring
C00338,B091,Wira Suwarno,Female,2003-10-20,23,Palembang,S1,Universitas Padjadjaran,Teknik Industri,2.91,1,None,BUMN Bersama
C00339,B091,Tami Laksita,Male,2002-12-05,24,Yogyakarta,S1,Universitas Brawijaya,Ilmu Komunikasi,3.32,1,CCNA,Campus Hiring
C00340,B090,Alambana Usamah,Male,1997-11-10,29,Balikpapan,S1,Universitas Indonesia,Ilmu Komunikasi,3.9,0,None,Campus Hiring
C00341,B090,R.A. Titin Manullang,Female,2005-11-24,21,Balikpapan,S1,Institut Teknologi Bandung,Teknik Sipil,2.94,0,TOEFL,Reguler
C00342,B090,Puspa Budiman,Male,2000-01-03,26,Makassar,S1,Universitas Brawijaya,Sistem Informasi,3.55,0,None,BUMN Bersama
C00343,B090,dr. Bakiman Prasetyo,Male,2004-02-24,22,Balikpapan,S1,Institut Teknologi Bandung,Hukum,2.81,2,None,Reguler
C00344,B090,"Puti Malika Lazuardi, S.E.I",Female,2003-07-28,23,Pontianak,S1,Telkom University,Sistem Informasi,3.23,1,TOEFL,Campus Hiring
C00345,B091,Tina Siregar,Female,2001-02-05,25,Semarang,S1,Institut Teknologi Bandung,Teknik Mesin,3.05,0,TOEFL,Campus Hiring
C00346,B092,H. Empluk Agustina,Female,2000-09-07,26,Bandung,S1,Universitas Gadjah Mada,Teknik Industri,3.88,0,AK3,Reguler
C00347,B092,"Dr. Nadine Prasasta, M.M.",Female,2003-08-19,23,Jakarta,S1,Universitas Airlangga,Teknik Sipil,2.81,0,TOEFL,Job Fair Kampus
C00348,B092,R.M. Harjo Nainggolan,Female,2000-12-19,26,Makassar,S1,Universitas Sebelas Maret,Teknik Informatika,3.51,3,TOEFL,Campus Hiring
C00349,B090,Drs. Ulva Mansur,Female,2004-01-17,22,Palembang,S1,Universitas Brawijaya,Teknik Informatika,2.94,0,TOEFL,Campus Hiring
C00350,B092,"Puti Ika Agustina, S.Psi",Female,2002-01-06,24,Balikpapan,S1,Institut Teknologi Sepuluh Nopember,Teknik Mesin,3.51,0,TOEFL,BUMN Bersama
C00351,B091,"Dr. Emas Adriansyah, S.Pd",Female,2004-05-24,22,Medan,S1,Universitas Brawijaya,Psikologi,3.76,1,Google Data Analytics,Campus Hiring
C00352,B092,"Ifa Rahmawati, M.Farm",Female,2002-02-22,24,Bandung,S1,Universitas Padjadjaran,Teknik Mesin,3.93,0,None,Reguler
C00353,B092,"Jindra Maryadi, M.M.",Male,1996-06-09,30,Balikpapan,S1,Institut Teknologi Bandung,Teknik Mesin,3.77,0,None,Reguler
